component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9829363226890564
1	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.99879390001297
2	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9989526867866516
3	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9991925358772278
4	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8715568780899048
5	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9997572302818298
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5229610800743103
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8732360005378723
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8183698654174805
9	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.982576847076416
10	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.6602946519851685
11	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9198958277702332
12	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8650082349777222
13	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6850687265396118
14	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.4453856348991394
15	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9889382719993592
16	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7924776077270508
17	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.605537474155426
18	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8930376172065735
19	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8166766166687012
