component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9890496134757996
1	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.4509968757629394
2	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.998343586921692
3	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9984990954399108
4	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9976127743721008
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9997128844261168
6	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.950003981590271
7	ica	Independent Component	bad	n/a	ICLabel	n/a	channel noise	0.3786131143569946
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6617435216903687
9	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.608532190322876
10	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.4631550312042236
11	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5690292119979858
12	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8919810056686401
13	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9742031097412108
14	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6646057963371277
15	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9852125644683838
16	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7836229801177979
17	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7241419553756714
18	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.530821681022644
19	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6034836769104004
