component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9962373971939088
1	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6325239539146423
2	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.999313473701477
3	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.748190701007843
4	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7298867106437683
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9996105432510376
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7503800392150879
7	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8990763425827026
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.987781584262848
9	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8503713011741638
10	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.6387926340103149
11	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9487656354904176
12	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6616296768188477
13	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.4286942481994629
14	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8077934980392456
15	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.4817799925804138
16	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8301764726638794
17	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5819565057754517
18	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.4605364203453064
19	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9939789175987244
