component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9612627029418944
1	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.977268636226654
2	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9959712028503418
3	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9496090412139891
4	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9252808690071106
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9995088577270508
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9963319301605223
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9868010878562928
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9442372918128968
9	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9976065158843994
10	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6029064655303955
11	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.7781250476837158
12	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9903680682182312
13	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.4200625717639923
14	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5719035863876343
15	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9910529851913452
16	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8695287704467773
17	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5216470956802368
18	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9239479899406432
19	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8951411843299866
