component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8106942772865295
1	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9915543794631958
2	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.996349275112152
3	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9427158832550048
4	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.7979667782783508
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9982849955558776
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9965876936912536
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7259882688522339
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.999967873096466
9	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8910655975341797
10	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9640272855758668
11	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8867100477218628
12	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9970324635505676
13	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6386616230010986
14	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6144225597381592
15	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5126994848251343
16	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9702133536338806
17	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.4145869612693786
18	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.822986900806427
19	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.5249372720718384
