component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.8168045282363892
1	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9795076847076416
2	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9806403517723083
3	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8358211517333984
4	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.4956265091896057
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9211709499359132
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8186734318733215
7	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6602471470832825
8	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9995169639587402
9	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.963311731815338
10	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9960881471633912
11	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.3974621891975403
12	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8311324119567871
13	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.593285858631134
14	ica	Independent Component	bad	n/a	ICLabel	n/a	heart beat	0.8285471200942993
15	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.4053054749965668
16	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.683133065700531
17	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6058194637298584
18	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.4653371572494507
19	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.6543260812759399
