component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9452945590019226
1	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7188670635223389
2	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.998077630996704
3	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8496273159980774
4	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9970405697822572
5	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9998302459716796
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9918489456176758
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7007442712783813
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9608985781669616
9	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9130504727363586
10	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.5052528977394104
11	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6304287314414978
12	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.5742315053939819
13	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.3757259249687195
14	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6126859188079834
15	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5781891345977783
16	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.5043092370033264
17	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9546927809715272
18	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5168257355690002
19	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6128585338592529
