component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.986014485359192
1	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7425362467765808
2	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9994979500770568
3	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9816839694976808
4	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9918928146362304
5	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.6317319273948669
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9490238428115844
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9982900023460388
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9973509907722472
9	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5765147805213928
10	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5786520838737488
11	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.5818738341331482
12	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7773581743240356
13	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8714248538017273
14	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.4186978340148926
15	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.7384181618690491
16	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.6861469149589539
17	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9358788132667542
18	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5551090240478516
19	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6457450985908508
