component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9931451082229614
1	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9994053840637208
2	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9845843315124512
3	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.993349313735962
4	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9936453104019164
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9110153913497924
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.545258641242981
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.968542456626892
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9814056158065796
9	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9997820854187012
10	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9477506279945374
11	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9567965269088744
12	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6071092486381531
13	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9485807418823242
14	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9305121898651124
15	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6731245517730713
16	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9153428077697754
17	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5848943591117859
18	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5389513969421387
19	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.945183038711548
