component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9889118671417236
1	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.997054398059845
2	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9176925420761108
3	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7570300698280334
4	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.5055975317955017
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9780048727989196
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9743704199790956
7	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8956857323646545
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.4316771328449249
9	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.993511438369751
10	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.4181025624275207
11	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5057646632194519
12	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9441344738006592
13	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6885730624198914
14	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5454151630401611
15	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.3989887535572052
16	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.4759196639060974
17	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.6305418014526367
18	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8717830181121826
19	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.5600954294204712
