component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9922003746032716
1	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9995871782302856
2	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9998222589492798
3	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9983707070350648
4	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9988342523574828
5	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.966119945049286
6	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.953315496444702
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.6607206463813782
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.5964559316635132
9	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9855523705482484
10	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9688553810119628
11	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8247289657592773
12	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8218950629234314
13	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9932464361190796
14	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.5571978688240051
15	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9848803281784058
16	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7314468026161194
17	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.9577115178108216
18	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.8461778163909912
19	ica	Independent Component	bad	n/a	ICLabel	n/a	muscle artifact	0.990332841873169
