component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	Manual	n/a	eye movement	1.0
1	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.648285448551178
2	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8773683905601501
3	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.4682703912258148
4	ica	Independent Component	bad	n/a	Manual	n/a	muscle artifact	1.0
5	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9428146481513976
6	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9852641820907592
7	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.93963223695755
8	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9978511929512024
9	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9643945693969728
10	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.817452073097229
11	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.457052618265152
12	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5806936025619507
13	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9848366975784302
14	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.901961088180542
15	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9947171211242676
16	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9965373873710632
17	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7294989824295044
18	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5316169857978821
19	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.866217315196991
