component	type	description	status	status_description	annotate_method	annotate_author	ic_type	pred_prob
0	ica	Independent Component	bad	n/a	ICLabel	n/a	eye blink	0.9693495631217957
1	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5203874707221985
2	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8475724458694458
3	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7278158068656921
4	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.7887620329856873
5	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.958484411239624
6	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9154645800590516
7	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.9835073947906494
8	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.5720707178115845
9	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.905354142189026
10	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8027377128601074
11	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.8623846173286438
12	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.4080322980880737
13	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9736108779907228
14	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.7218813896179199
15	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.9474506974220276
16	ica	Independent Component	good	n/a	ICLabel	n/a	brain	0.594549834728241
17	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8196418285369873
18	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.8967270851135254
19	ica	Independent Component	good	n/a	ICLabel	n/a	other	0.6314504146575928
